client,facility,system,id,type,name,units,category,device,sensor,device type,device ID,alias,[config] description,,processor,inputs,constants,calculation,function calls
,,,C45,config,LVDT IU4 SE Slope 1,,,,,,,,,,P29,,,,
,,,C46,config,LVDT IU4 SE Intercept 1,,,,,,,,,,P29,,,,
,,,C47,config,LVDT IU4 SE Slope 2,,,,,,,,,,P29,,,,
,,,C48,config,LVDT IU4 SE Intercept 2,,,,,,,,,,P29,,,,
,,,C49,config,LVDT IL1 NW Slope 1,,,,,,,,,,P29,,,,
,,,C50,config,LVDT IL1 NW Intercept 1,,,,,,,,,,P29,,,,
,,,C51,config,LVDT IL1 NW Slope 2,,,,,,,,,,P29,,,,
,,,C52,config,LVDT IL1 NW Intercept 2,,,,,,,,,,P29,,,,
,,,C53,config,LVDT IL2 NE Slope 1,,,,,,,,,,P29,,,,
,,,C54,config,LVDT IL2 NE Intercept 1,,,,,,,,,,P29,,,,
,,,C55,config,LVDT IL2 NE Slope 2,,,,,,,,,,P29,,,,
,,,C56,config,LVDT IL2 NE Intercept 2,,,,,,,,,,P29,,,,
,,,C57,config,LVDT IL3 SW Slope 1,,,,,,,,,,P29,,,,
,,,C58,config,LVDT IL3 SW Intercept 1,,,,,,,,,,P29,,,,
,,,C59,config,LVDT IL3 SW Slope 2,,,,,,,,,,P29,,,,
,,,C60,config,LVDT IL3 SW Intercept 2,,,,,,,,,,P29,,,,
,,,C61,config,LVDT IL4 SE Slope 1,,,,,,,,,,P29,,,,
,,,C62,config,LVDT IL4 SE Intercept 1,,,,,,,,,,P29,,,,
,,,C63,config,LVDT IL4 SE Slope 2,,,,,,,,,,P29,,,,
,,,C64,config,LVDT IL4 SE Intercept 2,,,,,,,,,,P29,,,,
,,,C65,config,SurgeAcc Slope,,,,,,,,,,P1,,,,
,,,C66,config,SurgeAcc Intercept,,,,,,,,,,P1,,,,
,,,C67,config,SurgeAcc Temp Slope,,,,,,,,,,P1,,,,
,,,C68,config,SurgeAcc Temp Intercept,,,,,,,,,,P1,,,,
,,,C69,config,SurgeAcc SFC0,,,,,,,,,,P1,,,,
,,,C70,config,SurgeAcc SFC1,,,,,,,,,,P1,,,,
,,,C71,config,SurgeAcc SFC2,,,,,,,,,,P1,,,,
,,,C72,config,SurgeAcc SFC3,,,,,,,,,,P1,,,,
,,,C73,config,SurgeAcc BC0,,,,,,,,,,P1,,,,
,,,C74,config,SurgeAcc BC1,,,,,,,,,,P1,,,,
,,,C75,config,SurgeAcc BC2,,,,,,,,,,P1,,,,
,,,C76,config,SurgeAcc BC3,,,,,,,,,,P1,,,,
,,,C77,config,SwayAcc Slope,,,,,,,,,,P2,,,,
,,,C78,config,SwayAcc Intercept,,,,,,,,,,P2,,,,
,,,C79,config,SwayAcc Temp Slope,,,,,,,,,,P2,,,,
,,,C80,config,SwayAcc Temp Intercept,,,,,,,,,,P2,,,,
,,,C81,config,SwayAcc SFC0,,,,,,,,,,P2,,,,
,,,C82,config,SwayAcc SFC1,,,,,,,,,,P2,,,,
,,,C83,config,SwayAcc SFC2,,,,,,,,,,P2,,,,
,,,C84,config,SwayAcc SFC3,,,,,,,,,,P2,,,,
,,,C85,config,SwayAcc BC0,,,,,,,,,,P2,,,,
,,,C86,config,SwayAcc BC1,,,,,,,,,,P2,,,,
,,,C87,config,SwayAcc BC2,,,,,,,,,,P2,,,,
,,,C88,config,SwayAcc BC3,,,,,,,,,,P2,,,,
,,,C89,config,HeaveAcc Slope,,,,,,,,,,P3,,,,
,,,C90,config,HeaveAcc Intercept,,,,,,,,,,P3,,,,
,,,C91,config,HeaveAcc Temp Slope,,,,,,,,,,P3,,,,
,,,C92,config,HeaveAcc Temp Intercept,,,,,,,,,,P3,,,,
,,,C93,config,HeaveAcc SFC0,,,,,,,,,,P3,,,,
,,,C94,config,HeaveAcc SFC1,,,,,,,,,,P3,,,,
,,,C95,config,HeaveAcc SFC2,,,,,,,,,,P3,,,,
,,,C96,config,HeaveAcc SFC3,,,,,,,,,,P3,,,,
,,,C97,config,HeaveAcc BC0,,,,,,,,,,P3,,,,
,,,C98,config,HeaveAcc BC1,,,,,,,,,,P3,,,,
,,,C99,config,HeaveAcc BC2,,,,,,,,,,P3,,,,
,,,C100,config,HeaveAcc BC3,,,,,,,,,,P3,,,,
,,,C101,config,Gravity,,,,,,,,,,P4,,,,
,,,C102,config,Platform Heading,,,,,,,,,,P5,,,,
,,,C103,config,Reference Latitude,,,,,,,,,,P10 & P11,,,,
,,,C104,config,Reference Longitude,,,,,,,,,,P10 & P11,,,,
,,,C105,config,EC Compass Offset,,,,,,,,,,P10,,,,
,,,C106,config,GPS1EC Radius,,,,,,,,,,P10,,,,
,,,C107,config,GPS1EC Distance North,,,,,,,,,,P10,,,,
,,,C108,config,GPS1EC Distance East,,,,,,,,,,P10,,,,
,,,C109,config,WC Compass Offset,,,,,,,,,,P11,,,,
,,,C110,config,GPS2WC Radius,,,,,,,,,,P11,,,,
,,,C111,config,GPS2WC Distance North,,,,,,,,,,P11,,,,
,,,C112,config,GPS2WC Distance East,,,,,,,,,,P11,,,,
,,,C113,config,Reference UTM Y,,,,,,,,,,P13,,,,
,,,C114,config,Reference UTM X,,,,,,,,,,P13,,,,
,,,C115,config,EC Wind Dir Offset,,,,,,,,,,P14,,,,
,,,C116,config,WC Wind Dir Offset,,,,,,,,,,P15,,,,
,,,C117,config,R Freeboard Auto/Man,,,,,,,,,,P28,,,,
,,,C118,config,Dist to Keel Zero Offset,,,,,,,,,,P28,,,,
,,,C119,config,Riser A Freeboard Man,,,,,,,,,,P18,,,,
,,,C120,config,Riser B Freeboard Man,,,,,,,,,,P19,,,,
,,,C121,config,Riser D Freeboard Man,,,,,,,,,,P20,,,,
,,,C122,config,Riser E Freeboard Man,,,,,,,,,,P21,,,,
,,,C123,config,Riser F Freeboard Man,,,,,,,,,,P22,,,,
,,,C124,config,Riser H Freeboard Man,,,,,,,,,,P23,,,,
,,,C125,config,Riser I Freeboard Man,,,,,,,,,,P24,,,,
,,,C126,config,Riser J Freeboard Man,,,,,,,,,,P25,,,,
,,,C127,config,Riser L Freeboard Man,,,,,,,,,,P26,,,,
,,,C128,config,Riser M Freeboard Man,,,,,,,,,,P27,,,,
,,,C129,config,RCAL Test Interval,,,,,,,,,,,,,,
,,,C130,config,RCAL Allowed Difference,,,,,,,,,,,,,,
,,,C131,config,Surge Acc SC Slope,,,,,,,,,,P1,,,,
,,,C132,config,Surge Acc SC Offset,,,,,,,,,,P1,,,,
,,,C133,config,Sway Acc SC Slope,,,,,,,,,,P2,,,,
,,,C134,config,Sway Acc SC Offset,,,,,,,,,,P2,,,,
,,,C135,config,Heave Acc SC Slope,,,,,,,,,,P3,,,,
,,,C136,config,Heave Acc SC Offset,,,,,,,,,,P3,,,,
,,,C137,config,LC_RADIUS,,,,,,,,,,P28,,,,
,,,C138,config,BC5_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C139,config,BC6_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C140,config,BC7_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C141,config,BC8_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C142,config,BC9_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C143,config,BC10_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C144,config,BC11_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C145,config,BC12_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C146,config,STEM_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C147,config,BC5_OUTDIA,,,,,,,,,,P28,,,,
,,,C148,config,BC6_OUTDIA,,,,,,,,,,P28,,,,
,,,C149,config,BC7_OUTDIA,,,,,,,,,,P28,,,,
,,,C150,config,BC8_OUTDIA,,,,,,,,,,P28,,,,
,,,C151,config,BC9_OUTDIA,,,,,,,,,,P28,,,,
,,,C152,config,BC10_OUTDIA,,,,,,,,,,P28,,,,
,,,C153,config,BC11_OUTDIA,,,,,,,,,,P28,,,,
,,,C154,config,BC12_OUTDIA,,,,,,,,,,P28,,,,
,,,C155,config,STEM_OUTDIA,,,,,,,,,,P28,,,,
,,,C156,config,BC5_INDIA,,,,,,,,,,P28,,,,
,,,C157,config,BC6_INDIA,,,,,,,,,,P28,,,,
,,,C158,config,BC7_INDIA,,,,,,,,,,P28,,,,
,,,C159,config,BC8_INDIA,,,,,,,,,,P28,,,,
,,,C160,config,BC9_INDIA,,,,,,,,,,P28,,,,
,,,C161,config,BC10_INDIA,,,,,,,,,,P28,,,,
,,,C162,config,BC11_INDIA,,,,,,,,,,P28,,,,
,,,C163,config,BC12_INDIA,,,,,,,,,,P28,,,,
,,,C164,config,STEM_INDIA,,,,,,,,,,P28,,,,
,,,C165,config,BC5_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C166,config,BC6_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C167,config,BC7_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C168,config,BC8_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C169,config,BC9_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C170,config,BC10_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C171,config,BC11_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C172,config,BC12_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C173,config,STEM_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C174,config,BC5_INLENGTH,,,,,,,,,,P28,,,,
,,,C175,config,BC6_INLENGTH,,,,,,,,,,P28,,,,
,,,C176,config,BC7_INLENGTH,,,,,,,,,,P28,,,,
,,,C177,config,BC8_INLENGTH,,,,,,,,,,P28,,,,
,,,C178,config,BC9_INLENGTH,,,,,,,,,,P28,,,,
,,,C179,config,BC10_INLENGTH,,,,,,,,,,P28,,,,
,,,C180,config,BC11_INLENGTH,,,,,,,,,,P28,,,,
,,,C181,config,BC12_INLENGTH,,,,,,,,,,P28,,,,
,,,C182,config,STEM_INLENGTH,,,,,,,,,,P28,,,,
,,,C183,config,RISEROUTDIA,,,,,,,,,,P28,,,,
,,,C184,config,CONEINDIA,,,,,,,,,,P28,,,,
,,,C185,config,CONEOUTDIA,,,,,,,,,,P28,,,,
,,,C186,config,CONELENGTH,,,,,,,,,,P28,,,,
,,,C187,config,BC1_DISTTOTOP,,,,,,,,,,P28,,,,
,,,C188,config,BC1_OUTLENGTH,,,,,,,,,,P28,,,,
,,,C189,config,BC1_OUTDIA,,,,,,,,,,P28,,,,
,,,C190,config,OTHER_BC_BUOYANCY,,,,,,,,,,P28,,,,
,,,C191,config,SYSWEIGHT,,,,,,,,,,P28,,,,
,,,C192,config,RCAL Zero Max Difference,,,,,,,,,,,,,,
,,,C193,config,VIV Kurtosis Length,,,,,,,,,,,,,,
,,,C194,config,VIV Variance Minimum,,,,,,,,,,P28,,,,
,,,C195,config,Stroke B Active,,,,,,,,,,P28,,,,
,,,C196,config,Stroke D Active,,,,,,,,,,P28,,,,
,,,C197,config,Stroke I Active,,,,,,,,,,P28,,,,
,,,C198,config,Stroke M Active,,,,,,,,,,P28,,,,
,,,C199,config,Outlier RUNCOUNT,,,,,,,,,,P7 & P8,,,,
,,,C200,config,Outlier STDMUL,,,,,,,,,,P7 & P8,,,,
,,,C201,config,EC Wind Sensor Height,,,,,,,,,,P14,,,,
,,,C202,config,WC Wind Sensor Height,,,,,,,,,,P15,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,P4,processor,Derived Motion,,,,,,,,,,,,,,
,,,P5,processor,Derived Average Motion,,,,,,,,,,,,,,
,,,P6,processor,Derived Average Weather,,,,,,,,,,,,,,
,,,P7,processor,Derived North Airgap,,,,,,,,,,,,,,
,,,P8,processor,Derived South Airgap,,,,,,,,,,,,,,
,,,P9,processor,Derived Airgap,,,,,,,,,,,,,,
,,,P10,processor,Derived EC GPS,,,,,,,,,,,,,,
,,,P11,processor,Derived WC GPS,,,,,,,,,,,,,,
,,,P12,processor,Derived Combo GPS,,,,,,,,,,,,,,
,,,P13,processor,Derived UTM GPS,,,,,,,,,,,,,,
,,,P14,processor,Derived EC Wind,,,,,,,,,,,,,,
,,,P15,processor,Derived WC Wind,,,,,,,,,,,,,,
,,,P16,processor,Derived Best Wind,,,,,,,,,,,,,,
,,,P17,processor,Derived Best Average Wind,,,,,,,,,,,,,,
,,,P18,processor,Derived Riser A,,,,,,,,,,P28,,,,
,,,P19,processor,Derived Riser B,,,,,,,,,,P28,,,,
,,,P20,processor,Derived Riser D,,,,,,,,,,P28,,,,
,,,P21,processor,Derived Riser E,,,,,,,,,,P28,,,,
,,,P22,processor,Derived Riser F,,,,,,,,,,P28,,,,
,,,P23,processor,Derived Riser H,,,,,,,,,,P28,,,,
,,,P24,processor,Derived Riser I,,,,,,,,,,P28,,,,
,,,P25,processor,Derived Riser J,,,,,,,,,,P28,,,,
,,,P26,processor,Derived Riser L,,,,,,,,,,P28,,,,
,,,P27,processor,Derived Riser M,,,,,,,,,,P28,,,,
,,,P28,processor,Derived Riser,,,,,,,,,,,,,,
,,,P29,processor,Derived LVDT,,,,,,,,,,,,,,
